time,low,high,open,close,volume
1516752000,10561.03,10890.0,10824.95,10674.04,689.38135526
1516665600,9945.0,11370.0,10766.7,10824.94,6437.527411021031
1516579200,10025.0,11849.0,11518.17,10766.7,6792.366159100688
1516492800,11118.0,12762.8,12762.8,11518.17,5612.698910810127
1516406400,11498.99,12985.55,11499.0,12762.8,6015.329049250319
1516320000,11050.0,11973.99,11280.0,11498.99,5692.1162230702075
1516233600,10687.21,12122.5,11204.64,11305.53,8725.49199493112
1516147200,9017.41,12358.89,11570.01,11200.01,13452.515804901588
1516060800,9928.62,13643.66,13590.0,11570.01,12283.46136395139
1515974400,13416.0,14253.0,13656.23,13590.0,3686.5830298499986
1515888000,13110.0,14332.85,14187.94,13656.23,3753.9548789001387
1515801600,13792.25,14500.0,13820.0,14187.95,3802.1596903700065
1515715200,12900.0,14080.83,13308.06,13820.0,5265.467321100304
1515628800,12800.01,14970.0,14875.17,13308.06,7398.678360420339
1515542400,13550.01,14875.18,14481.0,14875.18,7173.280969080889
1515456000,14230.01,15384.0,14993.73,14480.99,5488.301337950146
1515369600,14000.0,16275.0,16174.22,14993.74,6870.608127820375
1515283200,15755.01,17115.01,17099.0,16174.22,4095.192187419997
1515196800,16251.01,17174.0,16960.01,17098.99,4611.15045132019
1515110400,14824.05,17178.0,15145.0,16960.01,6545.65634446026
1515024000,14240.01,15400.0,15098.23,15144.99,6851.2505682208
1514937600,14628.0,15400.0,14781.52,15098.14,6253.2260440902755
1514851200,13005.0,15275.0,13480.0,14781.51,7298.103503120378
1514764800,12952.5,13889.0,13863.14,13480.01,4396.912657790168
1514678400,12636.5,14280.26,12839.98,13863.13,5911.698509340288
1514592000,12500.0,14639.79,14600.0,12839.99,7965.957170741282
1514505600,14041.81,15105.34,14450.01,14565.05,6396.368892790293
1514419200,13500.0,15489.0,15360.01,14450.01,8739.527929520516
1514332800,14528.0,16490.0,15790.88,15367.08,6891.62123891041
1514246400,14171.98,16146.95,14171.99,15790.88,6544.077483550247
1514160000,13500.0,14774.0,14221.94,14171.98,4626.21360104047
1514073600,13210.0,15105.03,15100.0,14221.94,7330.342164900561
1513987200,13750.0,16261.0,14229.47,15075.89,8959.841174531884
1513900800,10400.0,15974.94,15758.8,14210.57,14756.9803593412
1513814400,15158.11,17364.57,16496.9,15758.8,6135.879130170523
1513728000,14059.48,17889.99,17838.73,16496.9,8374.593898401492
1513641600,16800.0,19097.0,19039.01,17838.73,7733.2304688507365
1513555200,18201.4,19385.0,19378.99,19039.01,6249.644864090705
1513468800,19016.72,19891.99,19650.02,19378.99,4979.8558943105645
1513382400,17630.0,19797.0,17738.68,19650.01,6656.368674410411
1513296000,16745.0,17899.0,16749.79,17738.0,6597.251768930394
1513209600,16259.0,17199.6,16689.62,16749.78,4701.462248370088
1513123200,15700.0,17900.0,17730.12,16689.61,7539.530021950933
1513036800,16375.0,18149.98,16885.76,17730.12,7460.429850950929
1512950400,15209.6,17493.0,15290.01,16885.76,7676.775206161084
1512864000,13501.0,16290.8,15309.99,15250.0,8799.771034890882
1512777600,13550.0,16499.0,16367.03,15309.98,6900.547027850667
1512691200,13790.0,17776.0,17390.01,16367.03,10741.962200141095
1512604800,13500.0,19528.07,14090.0,17390.01,12260.419514261042
1512518400,11717.51,14399.99,11718.34,14090.0,10957.551032571155
1512432000,11535.0,11875.0,11643.99,11718.35,5970.74982552021
1512345600,10950.01,11643.98,11290.0,11643.98,6025.149477829781
1512259200,10601.03,11891.0,10930.24,11290.0,7132.136826960083
1512172800,10701.0,11100.0,10869.85,10930.24,6352.830563070393
1512086400,9517.0,10937.0,9903.01,10869.84,8390.394255851399
1512000000,9135.6,10850.0,9920.81,9903.01,8530.498835730878
1511913600,8595.55,11485.0,9949.0,9920.0,12478.44014639104
1511827200,9708.82,9989.95,9768.71,9949.0,6926.9335371702655
1511740800,9401.1,9795.0,9401.11,9768.71,8299.548712610573
1511654400,8795.5,9595.82,8795.5,9401.11,8078.52777001109
1511568000,8203.98,8795.5,8215.01,8795.5,6195.628116790136
1511481600,7906.2,8324.0,8031.16,8215.01,5558.118555689518
1511395200,8031.16,8274.98,8250.0,8031.17,4397.539073799784
1511308800,8103.13,8298.98,8109.0,8250.0,4813.619426489874
1511222400,7803.15,8375.0,8256.01,8109.0,7899.621644440355
1511136000,7969.0,8293.23,8031.83,8256.01,6004.273826158732
1511049600,7700.12,8098.62,7777.01,8031.82,4554.39234304081
1510963200,7502.0,7847.98,7714.7,7777.01,4758.092899540083
1510876800,7537.01,7988.5,7838.54,7714.71,6866.225678571182
1510790400,7130.0,7985.37,7294.0,7838.53,7797.584859540333
1510704000,6605.0,7348.0,6605.0,7294.0,7233.853214230349
1510617600,6465.41,6748.0,6535.87,6605.0,5366.260525329647
1510531200,5850.0,6840.0,5886.35,6535.87,8200.583042350214
1510444800,5511.11,6484.97,6346.64,5886.35,8489.674593010368
1510358400,6201.02,6894.83,6577.63,6346.7,8435.919640730091
1510272000,6427.03,7349.01,7156.0,6577.62,8975.18982657071
1510185600,7080.0,7470.01,7467.97,7156.0,5900.067529801126
1510099200,7034.9,7898.0,7128.99,7467.96,8698.373079250468
1510012800,6969.69,7232.81,6969.76,7126.63,5270.628401339766
1509926400,6900.73,7432.34,7391.95,6969.76,6577.173820421276
1509840000,7312.0,7630.0,7412.35,7392.0,5047.801417760447
1509753600,7011.37,7498.0,7170.01,7410.0,4274.096715760148
1509667200,6955.89,7449.99,7039.99,7170.01,7135.109418331072
1509580800,6760.6,7445.0,6783.69,7039.98,10026.938392420838
1509494400,6365.57,6783.69,6445.01,6783.69,7451.530402260807
1509408000,6099.0,6472.13,6124.16,6445.01,4826.009481360415
1509321600,6028.06,6200.0,6140.01,6124.16,3083.2200775903057
1509235200,5729.84,6288.13,5752.01,6140.01,3302.333150570415
1509148800,5715.0,5893.97,5780.0,5752.01,2430.223556860104
1509062400,5708.8,5998.0,5891.61,5780.0,3472.647127900087
1508976000,5701.0,5985.0,5739.97,5891.61,4040.5561328998065
1508889600,5376.72,5765.0,5525.43,5739.97,4885.929436700161
1508803200,5467.6,5906.0,5906.0,5525.43,5644.8515141000735
1508716800,5651.84,6057.02,6005.05,5905.99,5830.123322040035
1508630400,5755.95,6082.18,6024.85,6005.05,3575.2285092300754
1508544000,5868.77,6189.1,5989.1,6024.85,5040.277549209978
1508457600,5630.0,6063.99,5704.0,5989.1,5252.012662828843
1508371200,5529.44,5744.8,5574.02,5704.01,3350.4463332999603
1508284800,5103.6,5600.0,5593.97,5574.44,6102.940678790529
1508198400,5525.21,5769.55,5754.9,5594.0,3256.8705737303712
1508112000,5575.63,5785.3,5693.7,5754.9,3306.2481530498085
1508025600,5455.5,5849.83,5819.13,5693.7,3668.799816270056
1507939200,5567.86,5839.8,5624.87,5819.13,3612.0344269996167
1507852800,5390.0,5865.47,5440.0,5624.8,7562.29030430991
1507766400,4809.97,5440.0,4814.99,5440.0,6840.507380790577
1507680000,4720.39,4869.49,4750.0,4814.99,2877.9953432902544
1507593600,4703.05,4925.65,4769.55,4750.0,4804.210527899796
1507507200,4561.01,4875.3,4603.5,4769.55,5146.976115909622
1507420800,4421.33,4612.0,4425.0,4603.49,3069.6591912500203
1507334400,4320.0,4449.42,4363.0,4425.0,1716.9303266001195
1507248000,4299.99,4406.99,4320.02,4362.99,2793.520925409723
1507161600,4150.01,4362.66,4214.84,4322.4,2537.2872847300696
1507075200,4179.99,4344.0,4307.99,4214.84,2485.679122090087
1506988800,4242.42,4419.95,4392.71,4307.99,3306.972170790023
1506902400,4354.99,4470.0,4394.81,4392.71,3605.3762705901668
1506816000,4258.68,4396.99,4339.01,4394.81,2223.090826969707
1506729600,4143.53,4351.82,4156.99,4339.0,2599.095992249881
1506643200,4015.21,4212.99,4189.42,4156.99,3796.153275389979
1506556800,4123.5,4269.95,4200.0,4189.42,3202.297775670036
1506470400,3881.04,4228.39,3885.09,4200.0,5038.646343260529
1506384000,3854.29,3960.0,3919.98,3885.09,2302.0301347800605
1506297600,3669.01,3965.36,3669.01,3919.78,3235.81601874988
1506211200,3630.01,3789.36,3787.33,3669.01,2070.3079342899446
1506124800,3580.0,3818.89,3619.01,3787.33,2620.49815315002
1506038400,3509.99,3767.74,3617.47,3619.01,4858.796388750489
1505952000,3573.0,3903.57,3872.07,3617.47,5566.639893390493
1505865600,3850.01,4044.0,3910.11,3872.06,3697.024975570027
1505779200,3851.0,4125.22,4100.0,3910.11,4499.705666630082
1505692800,3717.56,4124.0,3719.98,4100.0,6319.990203180089
1505606400,3480.38,3841.0,3726.51,3719.97,3953.032674499991
1505520000,3600.0,4034.0,3740.02,3726.51,5514.55943656996
1505433600,2975.01,3892.31,3249.99,3740.02,13339.590550000781
1505347200,3230.05,3923.0,3855.61,3249.97,10195.239299970986
1505260800,3730.03,4174.13,4164.52,3855.32,7230.330193470063
1505174400,4080.05,4375.0,4210.72,4164.52,4575.8319196100165
1505088000,4115.52,4365.0,4251.36,4210.72,3929.383368310031
1505001600,4139.01,4349.99,4334.36,4251.36,4404.828359350148
1504915200,4181.49,4449.91,4350.0,4334.36,4179.784981520156
1504828800,4140.42,4679.99,4624.18,4350.0,6461.9376627403435
1504742400,4477.26,4665.44,4616.18,4624.18,3547.121476770102
1504656000,4431.01,4692.0,4432.51,4616.18,5498.128274380723
1504569600,4242.53,4514.95,4498.46,4432.51,5645.0159209606345
1504483200,4234.17,4628.05,4626.05,4498.25,6507.358544269745
1504396800,4524.25,4749.97,4642.39,4626.05,4556.035708070397
1504310400,4500.0,4980.0,4948.0,4642.0,6012.573583040124
1504224000,4707.62,4948.0,4743.94,4948.0,6771.309815749721
1504137600,4580.85,4769.03,4581.98,4743.94,5735.197910589688
1504051200,4501.01,4635.21,4599.01,4581.98,4034.5635739094905
1503964800,4350.0,4641.99,4384.99,4599.0,4426.698648239938
1503878400,4200.0,4396.0,4343.5,4384.99,3451.8843464303213
1503792000,4309.87,4392.0,4344.32,4340.22,2891.7522462800034
1503705600,4260.02,4374.39,4360.0,4344.31,2871.2705501398405
1503619200,4284.96,4451.46,4312.03,4360.0,4099.010631999741
1503532800,4112.76,4349.99,4142.5,4312.03,4200.5877531002425
1503446400,4066.39,4247.88,4092.0,4140.58,4512.23885747
1503360000,3599.99,4141.0,4002.0,4092.0,7179.364139090507
1503273600,3955.99,4089.99,4050.99,4002.0,4414.660872789787
1503187200,4044.52,4182.96,4157.41,4050.99,3298.5522248302664
1503100800,4000.0,4186.09,4101.72,4157.41,4646.850378470081
1503014400,3963.13,4350.0,4280.01,4101.72,7354.029802700358
1502928000,4185.34,4469.0,4370.01,4280.01,6766.883667050863
1502841600,3929.0,4385.5,4159.93,4370.01,6641.880222420163
1502755200,3807.15,4434.42,4320.53,4159.93,9703.721226940093
1502668800,3985.18,4328.0,4060.47,4320.67,7294.972314020529
1502582400,3852.08,4199.52,3874.0,4060.47,7692.628106630437
1502496000,3622.88,3974.0,3656.14,3874.0,6340.4922408402645
1502409600,3421.65,3724.94,3444.98,3656.14,6094.286599940274
1502323200,3317.05,3448.0,3342.8,3444.98,4291.09879474014
1502236800,3233.01,3426.42,3423.28,3342.8,5714.333576620257
1502150400,3349.91,3488.84,3398.23,3422.43,6078.167754830291
1502064000,3190.0,3416.0,3222.22,3398.23,4614.3053543201495
1501977600,3150.35,3278.42,3243.5,3222.22,3174.9658236300243
1501891200,2857.34,3335.0,2857.34,3243.49,6403.99498698035
1501804800,2761.15,2877.34,2787.05,2857.34,3099.3324093701012
1501718400,2699.89,2799.0,2699.9,2787.05,3519.01047686008
1501632000,2650.0,2757.52,2731.6,2699.9,3707.7983934401313
1501545600,2677.2,2924.91,2856.89,2732.59,2982.5750087699903
1501459200,2700.0,2899.99,2723.99,2858.43,3472.135450240084
1501372800,2560.28,2739.97,2700.2,2723.99,1971.600796619967
1501286400,2656.87,2790.67,2786.07,2700.21,3552.0430551501277
1501200000,2656.02,2825.0,2664.99,2786.07,5912.14489179016
1501113600,2514.11,2686.19,2525.98,2664.99,3985.7612132000763
1501027200,2404.2,2613.99,2564.0,2525.99,4680.527823380202
1500940800,2449.69,2781.48,2761.68,2564.0,6130.497243900402
1500854400,2726.87,2799.2,2755.19,2762.13,3091.1389000500835
1500768000,2692.13,2848.0,2825.27,2754.28,3290.164218800019
1500681600,2647.0,2869.42,2661.05,2825.28,3923.6876952001376
1500595200,2610.11,2878.56,2873.45,2657.45,6909.279383450447
1500508800,2258.99,2955.9,2258.99,2871.94,8757.649420460642
1500422400,2216.0,2394.39,2307.48,2258.99,5819.982707530541
1500336000,2134.41,2392.04,2235.14,2308.15,7345.533637710447
1500249600,1910.26,2237.01,1911.79,2233.63,7359.403369710513
1500163200,1759.21,2043.89,1964.33,1910.86,5609.801276620515
1500076800,1965.21,2224.8,2217.02,1965.24,4705.789960770349
1499990400,2150.0,2349.0,2340.0,2217.04,4461.516406070214
1499904000,2308.16,2416.79,2384.35,2340.0,4225.747334340117
1499817600,2250.0,2413.73,2310.0,2384.36,5146.283700600279
1499731200,2265.02,2409.99,2330.93,2310.01,4960.399816260489
1499644800,2250.0,2523.0,2508.0,2335.2,4518.81245004033
1499558400,2500.01,2579.23,2560.84,2507.46,2269.808629470022
1499472000,2471.23,2563.44,2501.15,2560.74,3051.0029283001163
1499385600,2472.0,2607.54,2604.89,2501.15,4970.390628110226
1499299200,2580.7,2622.99,2616.96,2604.79,4222.402805020169
1499212800,2551.37,2630.24,2602.0,2618.48,4031.4615996201933
1499126400,2542.39,2636.03,2542.41,2602.0,3537.4449602901964
1499040000,2479.75,2584.78,2515.37,2542.4,3455.769094040207
1498953600,2385.32,2537.04,2424.08,2516.57,3396.3143479501778
1498867200,2400.1,2513.76,2455.19,2423.63,2658.973117810031
1498780800,2446.2,2554.01,2531.16,2455.19,3845.434251680221
1498694400,2510.2,2591.8,2553.13,2531.0,3237.3351528300605
1498608000,2457.0,2604.99,2573.22,2553.12,6116.512323810113
1498521600,2264.09,2575.0,2407.91,2575.0,8124.689549990391
1498435200,2258.39,2561.11,2505.61,2407.91,7000.406434260418
1498348800,2430.05,2624.98,2574.86,2505.61,4740.738563210281
1498262400,2503.06,2718.35,2690.76,2574.84,4214.31814797026
1498176000,2665.0,2740.8,2679.93,2690.75,2916.9256698100494
1498089600,2598.0,2724.69,2643.33,2679.99,4049.6649545100977
1498003200,2560.01,2781.58,2725.11,2643.35,5027.956079050344
1497916800,2587.71,2774.99,2596.99,2725.12,4828.77861683048
1497830400,2483.23,2597.0,2515.25,2596.98,4274.919824580197
1497744000,2455.01,2670.0,2634.94,2515.25,4083.4523556901745
1497657600,2423.7,2678.8,2480.44,2634.94,4716.210150190562
1497571200,2289.4,2523.27,2409.98,2480.43,6735.058149790657
1497484800,2050.11,2525.0,2432.21,2409.98,11335.698758860852
1497398400,2330.0,2824.57,2709.02,2432.21,8001.173780930349
1497312000,2649.7,2796.79,2654.36,2709.01,6566.683312590352
1497225600,2465.02,2999.99,2998.98,2653.01,10273.066866600588
1497139200,2881.0,2998.99,2931.16,2998.98,5546.620317110178
1497052800,2801.25,2940.7,2811.37,2933.77,5166.57851047035
1496966400,2786.97,2860.21,2799.76,2810.22,4014.9043295001043
1496880000,2630.01,2808.75,2690.02,2799.73,4477.330592980175
1496793600,2599.0,2885.0,2871.29,2690.48,5081.128262570467
1496707200,2675.66,2938.54,2698.0,2871.29,7853.853661590706
1496620800,2517.03,2698.0,2521.43,2698.0,4601.010569530176
1496534400,2469.99,2556.1,2548.3,2521.36,3780.180707860152
1496448000,2448.0,2599.0,2478.99,2548.05,4649.201265340256
1496361600,2380.39,2478.99,2419.98,2478.99,4352.997503550254
1496275200,2302.05,2487.98,2303.61,2419.97,6368.5873815502755
1496188800,2175.0,2338.91,2191.6,2303.29,6509.432551380294
1496102400,2114.54,2336.67,2279.18,2191.6,5353.352453720515
1496016000,2141.12,2357.78,2237.0,2279.48,5221.800216760394
1495929600,2099.86,2340.8,2099.99,2232.78,5737.006726430375
1495843200,1913.43,2351.98,2276.46,2099.99,8827.787792070707
1495756800,2052.02,2680.0,2362.17,2273.3,7669.379399010747
1495670400,2231.86,2806.0,2432.96,2362.13,7794.481401570639
1495584000,2266.51,2474.5,2272.74,2432.97,7256.5408751300465
1495497600,2101.92,2282.99,2123.29,2272.75,6294.364222690316
1495411200,1975.02,2298.0,2056.99,2123.29,7538.169476990309
1495324800,1990.08,2102.63,2058.89,2057.0,5997.9588109802025
1495238400,1970.21,2059.0,1976.22,2058.91,5294.4159283602385
1495152000,1891.88,1979.99,1899.47,1976.23,6611.458616630211
1495065600,1801.25,1900.0,1813.23,1898.71,3460.1923065602564
1494979200,1745.09,1840.0,1777.49,1813.23,4312.75121846013
1494892800,1690.69,1777.48,1747.81,1777.02,3885.4162632202356
1494806400,1703.97,1802.96,1799.98,1747.81,3239.137436710178
1494720000,1767.97,1828.25,1791.7,1799.99,2114.4229161599624
1494633600,1610.0,1792.74,1695.56,1792.73,3112.939151180084
1494547200,1651.01,1838.0,1837.98,1695.57,3871.2737147301436
1494460800,1771.42,1889.0,1794.95,1837.93,5483.567308930237
1494374400,1692.17,1799.99,1720.24,1794.97,4510.925570490199
1494288000,1662.24,1794.68,1712.99,1720.43,4859.371608260304
1494201600,1608.53,1712.96,1611.1,1712.96,5726.109461620367
1494115200,1564.29,1618.31,1585.49,1609.57,5012.45347322026
1494028800,1551.3,1598.89,1551.3,1585.4,3748.2990055501364
1493942400,1535.13,1630.0,1561.47,1551.3,5336.066721460382
1493856000,1485.14,1665.0,1533.0,1563.36,8318.488328920446
1493769600,1453.84,1533.0,1471.79,1533.0,6400.084718290311
1493683200,1427.41,1492.93,1436.5,1471.99,3997.6219839101527
1493596800,1380.01,1466.24,1384.55,1436.5,5155.614503730168
1493510400,1336.02,1391.8,1364.98,1384.55,2859.893325010007
1493424000,1335.75,1369.5,1352.96,1365.34,3000.2162336700453
1493337600,1300.22,1380.42,1349.77,1353.33,4098.585592540102
1493251200,1295.8,1360.0,1297.56,1349.45,3092.278865880028
1493164800,1279.59,1320.0,1281.18,1298.4,2911.541792400018
1493078400,1256.18,1287.0,1256.65,1281.16,2508.749127370023
1492992000,1246.32,1261.14,1251.91,1257.28,1880.1696581499748
1492905600,1236.5,1254.0,1246.79,1251.93,1880.152322919979
1492819200,1221.55,1252.74,1249.98,1246.99,2469.8751652400033
1492732800,1236.15,1258.59,1236.15,1250.05,1951.4304341299814
1492646400,1212.33,1240.57,1214.22,1236.15,2215.320316649985
1492560000,1191.35,1215.31,1201.88,1214.21,1602.5534891799634
1492473600,1189.87,1206.58,1190.95,1201.96,1651.0300696599793
1492387200,1170.94,1197.1,1177.63,1189.92,1755.0800890399737
1492300800,1173.08,1189.84,1178.84,1177.97,1051.7030329699853
1492214400,0.06,1190.99,1173.13,1178.84,1154.9231484799886
1492128000,1170.71,1196.54,1177.05,1173.09,1949.6757495199827
1492041600,1148.98,1219.48,1214.68,1176.63,2133.434515859978
1491955200,1209.98,1227.86,1224.0,1214.18,2126.539701189982
1491868800,1200.51,1234.0,1210.0,1222.79,2040.454978459983
1491782400,1201.03,1219.42,1210.99,1210.0,1806.6933323399828
1491696000,1176.57,1220.98,1184.5,1210.98,2047.4486868899892
1491609600,1173.79,1197.98,1194.0,1184.5,1517.5069355599821
1491523200,1175.89,1202.92,1192.29,1193.99,2223.5800076699898
1491436800,1132.98,1206.91,1132.99,1192.3,3500.4815015600298
1491350400,1115.55,1144.96,1143.98,1132.99,2995.7993138800257
1491264000,1126.1,1164.13,1152.09,1143.99,2662.562823950026
1491177600,1112.25,1168.26,1113.23,1152.3,3455.1142621300023
1491091200,1080.84,1118.99,1092.0,1113.73,2660.8345720200077
1491004800,1071.46,1110.94,1088.99,1092.0,2571.0044816500013
1490918400,1040.75,1094.1,1042.32,1088.99,4044.088542430058
1490832000,1022.27,1052.42,1043.09,1042.09,2510.8953337099924
1490745600,1007.63,1058.1,1045.54,1043.27,3003.2586055200436
1490659200,1016.79,1067.6,1042.27,1045.21,2535.4497746499924
1490572800,961.1,1045.9,973.97,1041.87,2894.878961050032
1490486400,949.07,1005.0,963.72,973.08,2777.306079110021
1490400000,890.51,973.68,933.93,963.89,4586.711683440088
1490313600,922.72,1030.08,1025.13,934.85,4168.22208908008
1490227200,1013.68,1054.68,1038.94,1025.14,1739.1737917899654
1490140800,987.16,1114.94,1114.42,1038.54,3327.882201250061
1490054400,1043.96,1120.0,1046.75,1114.42,3503.2655474700628
1489968000,1011.24,1051.96,1019.1,1045.98,2161.025807119979
1489881600,969.97,1061.68,970.0,1019.12,4118.457293440157
1489795200,925.64,1096.0,1068.78,970.0,5785.551396910334
1489708800,1066.17,1175.11,1175.11,1069.57,5495.140386040302
1489622400,1120.01,1277.24,1263.55,1175.11,3759.90264206014
1489536000,1245.05,1264.54,1247.43,1263.68,2513.9927418599996
1489449600,1229.87,1261.63,1245.5,1248.42,2367.1955465100004
1489363200,1215.76,1249.0,1235.27,1245.49,2488.440594639999
1489276800,1178.66,1243.98,1188.11,1235.57,2279.748155740011
1489190400,1108.13,1218.28,1111.92,1187.97,2768.2035374100337
1489104000,978.7,1350.0,1197.3,1113.99,4958.106112780266
1489017600,1131.11,1214.33,1150.22,1197.3,2832.3979737900477
1488931200,1143.22,1246.0,1237.36,1150.22,2937.098546850091
1488844800,1185.5,1288.0,1284.99,1237.36,2417.2640210600257
1488758400,1269.72,1287.96,1278.63,1284.99,1427.028202269983
1488672000,1247.64,1278.99,1273.94,1278.97,1244.285507229987
1488585600,1240.05,1294.07,1293.06,1273.97,1592.9845871499647
1488499200,1258.53,1294.99,1269.17,1292.89,2324.7988121299695
1488412800,1220.0,1297.97,1230.0,1269.17,2951.1787149500597
1488326400,1188.0,1230.0,1194.53,1230.0,2939.665112170078
1488240000,1180.97,1214.93,1195.84,1197.95,1383.3744300599794
1488153600,1176.01,1198.99,1184.91,1195.81,1452.8842602699783
1488067200,1133.26,1185.9,1157.98,1184.91,1611.4031089699818
1487980800,1116.76,1189.47,1186.91,1157.99,1448.677549749979
1487894400,1104.42,1220.04,1185.81,1186.91,2909.0576385000404
1487808000,1128.54,1197.0,1129.87,1185.3,2698.164981490062
1487721600,1107.5,1139.97,1129.67,1129.24,1916.8197807699723
1487635200,1083.13,1132.51,1089.98,1129.99,2446.34138863002
1487548800,1051.42,1094.7,1059.88,1089.82,1644.974566439982
1487462400,1051.36,1067.78,1062.14,1059.88,1103.0618120999895
1487376000,1055.61,1073.8,1057.29,1062.15,1404.638325389987
1487289600,1037.09,1064.34,1038.95,1057.3,2108.1655586499737
1487203200,1013.54,1041.88,1014.58,1038.94,2370.7145705199905
1487116800,1007.97,1016.0,1013.92,1014.5,1468.009615389978
1487030400,992.79,1018.97,1002.88,1013.92,2027.5957434399677
1486944000,986.58,1021.31,1009.99,1002.82,1668.7894794499837
1486857600,1008.03,1018.66,1018.63,1010.0,601.8261488800001
1486771200,1000.04,1023.89,1001.88,1018.65,1346.2532548699837
1486684800,965.15,1007.96,993.58,1001.55,1846.4913226599774
1486598400,941.99,1078.96,1057.22,994.24,3645.9811701300696
1486512000,1017.76,1069.94,1061.15,1056.78,1745.639557529988
